City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,,,,,,,,,,,,,
Hyderabad,02/03/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,03/03/23,105,57.75,113.4,87.15,119.7,1.1,99.75,,,,,,,,,,,,,
Hyderabad,04/03/23,103,56.65,111.24,85.49,117.42,1.08,97.85,,,,,,,,,,,,,
Hyderabad,05/03/23,111,61.05,119.88,92.13,126.54,1.17,105.45,,,,,,,,,,,,,
Hyderabad,06/03/23,108,59.4,116.64,89.64,123.12,1.13,102.6,,,,,,,,,,,,,
Hyderabad,07/03/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,08/03/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,09/03/23,99,54.45,106.92,82.17,112.86,1.04,94.05,,,,,,,,,,,,,
Hyderabad,10/03/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,11/03/23,101,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,
Hyderabad,12/03/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,13/03/23,84,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,
Hyderabad,14/03/23,93,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,
Hyderabad,15/03/23,98,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,
Hyderabad,16/03/23,97,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,
Hyderabad,17/03/23,78,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,
Hyderabad,18/03/23,72,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,
Hyderabad,19/03/23,69,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,
Hyderabad,20/03/23,87,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,
Hyderabad,21/03/23,93,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,
Hyderabad,22/03/23,97,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,
Hyderabad,23/03/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,24/03/23,88,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,
Hyderabad,25/03/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
Hyderabad,26/03/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,27/03/23,81,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,
Hyderabad,28/03/23,98,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,
Hyderabad,29/03/23,91,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,
Hyderabad,30/03/23,79,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,
Hyderabad,31/03/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
Hyderabad,01/04/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,02/04/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,03/04/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,04/04/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,05/04/23,78,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,
Hyderabad,06/04/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,07/04/23,93,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,
Hyderabad,08/04/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,09/04/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,10/04/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,11/04/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,12/04/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,13/04/23,101,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,
Hyderabad,14/04/23,104,57.2,112.32,86.32,118.56,1.09,98.8,,,,,,,,,,,,,
Hyderabad,15/04/23,87,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,
Hyderabad,16/04/23,92,50.6,99.36,76.36,104.88,0.97,87.4,,,,,,,,,,,,,
Hyderabad,17/04/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,18/04/23,106,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,
Hyderabad,19/04/23,107,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,
Hyderabad,20/04/23,102,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,
Hyderabad,21/04/23,93,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,
Hyderabad,22/04/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,23/04/23,86,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,
Hyderabad,24/04/23,67,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,
Hyderabad,25/04/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,26/04/23,55,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,
Hyderabad,27/04/23,86,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,
Hyderabad,28/04/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,29/04/23,76,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,
Hyderabad,30/04/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,01/05/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,02/05/23,66,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,
Hyderabad,03/05/23,62,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,
Hyderabad,04/05/23,68,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,
Hyderabad,05/05/23,67,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,
Hyderabad,06/05/23,81,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,
Hyderabad,07/05/23,72,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,
Hyderabad,08/05/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,09/05/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,10/05/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,11/05/23,109,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,
Hyderabad,12/05/23,95,52.25,102.6,78.85,108.3,1,90.25,,,,,,,,,,,,,
Hyderabad,13/05/23,109,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,
Hyderabad,14/05/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,15/05/23,84,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,
Hyderabad,16/05/23,86,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,
Hyderabad,17/05/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,18/05/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,19/05/23,91,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,
Hyderabad,20/05/23,98,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,
Hyderabad,21/05/23,81,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,
Hyderabad,22/05/23,78,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,
Hyderabad,23/05/23,91,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,
Hyderabad,24/05/23,84,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,
Hyderabad,25/05/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,26/05/23,78,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,
Hyderabad,27/05/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,28/05/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
Hyderabad,29/05/23,103,56.65,111.24,85.49,117.42,1.08,97.85,,,,,,,,,,,,,
Hyderabad,30/05/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,31/05/23,88,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,
Hyderabad,01/06/23,87,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,
Hyderabad,02/06/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,03/06/23,88,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,
Hyderabad,04/06/23,79,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,
Hyderabad,05/06/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,06/06/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,07/06/23,79,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,
Hyderabad,08/06/23,62,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,
Hyderabad,09/06/23,72,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,
Hyderabad,10/06/23,70,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,
Hyderabad,11/06/23,57,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,
Hyderabad,12/06/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,13/06/23,70,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,
Hyderabad,14/06/23,69,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,
Hyderabad,15/06/23,69,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,
Hyderabad,16/06/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,17/06/23,67,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,
Hyderabad,18/06/23,82,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,
Hyderabad,19/06/23,78,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,
Hyderabad,20/06/23,105,57.75,113.4,87.15,119.7,1.1,99.75,,,,,,,,,,,,,
Hyderabad,21/06/23,91,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,
Hyderabad,22/06/23,68,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,
Hyderabad,23/06/23,72,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,
Hyderabad,24/06/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,25/06/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,26/06/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,27/06/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,28/06/23,55,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,
Hyderabad,29/06/23,57,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,
Hyderabad,30/06/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,01/07/23,55,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,
Hyderabad,02/07/23,58,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,
Hyderabad,03/07/23,59,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,
Hyderabad,04/07/23,53,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,
Hyderabad,05/07/23,57,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,
Hyderabad,06/07/23,54,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,
Hyderabad,07/07/23,50,27.5,54,41.5,57,0.53,47.5,,,,,,,,,,,,,
Hyderabad,08/07/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,09/07/23,51,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,
Hyderabad,10/07/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,11/07/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,12/07/23,73,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,
Hyderabad,13/07/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,14/07/23,58,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,
Hyderabad,15/07/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,16/07/23,57,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,
Hyderabad,17/07/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,18/07/23,49,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,
Hyderabad,19/07/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,20/07/23,49,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,
Hyderabad,21/07/23,58,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,
Hyderabad,22/07/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,23/07/23,51,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,
Hyderabad,24/07/23,55,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,
Hyderabad,25/07/23,45,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,
Hyderabad,26/07/23,51,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,
Hyderabad,27/07/23,49,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,
Hyderabad,28/07/23,51,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,
Hyderabad,29/07/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,30/07/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,31/07/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,01/08/23,54,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,
Hyderabad,02/08/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,03/08/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,04/08/23,64,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,
Hyderabad,05/08/23,62,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,
Hyderabad,06/08/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,07/08/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,08/08/23,70,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,
Hyderabad,09/08/23,68,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,
Hyderabad,10/08/23,86,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,
Hyderabad,11/08/23,81,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,
Hyderabad,12/08/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,13/08/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,14/08/23,91,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,
Hyderabad,15/08/23,73,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,
Hyderabad,16/08/23,80,44,86.4,66.4,91.2,0.84,76,,,,,,,,,,,,,
Hyderabad,17/08/23,79,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,
Hyderabad,18/08/23,82,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,
Hyderabad,19/08/23,76,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,
Hyderabad,20/08/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,21/08/23,72,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,
Hyderabad,22/08/23,75,41.25,81,62.25,85.5,0.79,71.25,,,,,,,,,,,,,
Hyderabad,23/08/23,76,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,
Hyderabad,24/08/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,25/08/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,26/08/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,27/08/23,67,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,
Hyderabad,28/08/23,71,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,
Hyderabad,29/08/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,30/08/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,31/08/23,107,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,
Hyderabad,01/09/23,98,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,
Hyderabad,02/09/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
Hyderabad,03/09/23,68,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,
Hyderabad,04/09/23,58,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,
Hyderabad,05/09/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,06/09/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,07/09/23,82,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,
Hyderabad,08/09/23,53,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,
Hyderabad,09/09/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,10/09/23,53,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,
Hyderabad,11/09/23,66,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,
Hyderabad,12/09/23,69,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,
Hyderabad,13/09/23,62,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,
Hyderabad,14/09/23,66,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,
Hyderabad,15/09/23,56,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,
Hyderabad,16/09/23,54,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,
Hyderabad,17/09/23,52,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,
Hyderabad,18/09/23,59,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,
Hyderabad,19/09/23,60,33,64.8,49.8,68.4,0.63,57,,,,,,,,,,,,,
Hyderabad,20/09/23,67,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,
Hyderabad,21/09/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,22/09/23,63,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,
Hyderabad,23/09/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,24/09/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,25/09/23,53,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,
Hyderabad,26/09/23,71,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,
Hyderabad,27/09/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,28/09/23,75,41.25,81,62.25,85.5,0.79,71.25,,,,,,,,,,,,,
Hyderabad,29/09/23,65,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,
Hyderabad,30/09/23,70,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,
Hyderabad,01/10/23,57,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,
Hyderabad,02/10/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,03/10/23,83,45.65,89.64,68.89,94.62,0.87,78.85,,,,,,,,,,,,,
Hyderabad,04/10/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,05/10/23,97,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,
Hyderabad,06/10/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,07/10/23,88,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,
Hyderabad,08/10/23,92,50.6,99.36,76.36,104.88,0.97,87.4,,,,,,,,,,,,,
Hyderabad,09/10/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,10/10/23,105,57.75,113.4,87.15,119.7,1.1,99.75,,,,,,,,,,,,,
Hyderabad,11/10/23,104,57.2,112.32,86.32,118.56,1.09,98.8,,,,,,,,,,,,,
Hyderabad,12/10/23,102,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,
Hyderabad,13/10/23,106,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,
Hyderabad,14/10/23,106,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,
Hyderabad,15/10/23,88,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,
Hyderabad,16/10/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,17/10/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
Hyderabad,18/10/23,86,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,
Hyderabad,19/10/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,20/10/23,99,54.45,106.92,82.17,112.86,1.04,94.05,,,,,,,,,,,,,
Hyderabad,21/10/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,22/10/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,23/10/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,24/10/23,77,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,
Hyderabad,25/10/23,84,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,
Hyderabad,26/10/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,27/10/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,28/10/23,90,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,
Hyderabad,29/10/23,84,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,
Hyderabad,30/10/23,99,54.45,106.92,82.17,112.86,1.04,94.05,,,,,,,,,,,,,
Hyderabad,31/10/23,101,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,
Hyderabad,01/11/23,96,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,
Hyderabad,02/11/23,92,50.6,99.36,76.36,104.88,0.97,87.4,,,,,,,,,,,,,
Hyderabad,03/11/23,73,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,
Hyderabad,04/11/23,75,41.25,81,62.25,85.5,0.79,71.25,,,,,,,,,,,,,
Hyderabad,05/11/23,98,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,
Hyderabad,06/11/23,89,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,
Hyderabad,07/11/23,66,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,
Hyderabad,08/11/23,58,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,
Hyderabad,09/11/23,69,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,
Hyderabad,10/11/23,97,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,
Hyderabad,11/11/23,94,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,
Hyderabad,12/11/23,125,68.75,135,103.75,142.5,1.31,118.75,,,,,,,,,,,,,
Hyderabad,13/11/23,171,94.05,184.68,141.93,194.94,1.8,162.45,,,,,,,,,,,,,
Hyderabad,14/11/23,123,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,
Hyderabad,15/11/23,128,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,
Hyderabad,16/11/23,138,75.9,149.04,114.54,157.32,1.45,131.1,,,,,,,,,,,,,
Hyderabad,17/11/23,115,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,
Hyderabad,18/11/23,109,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,
Hyderabad,19/11/23,87,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,
Hyderabad,20/11/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,21/11/23,82,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,
Hyderabad,22/11/23,74,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,
Hyderabad,23/11/23,71,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,
Hyderabad,24/11/23,61,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,
Hyderabad,25/11/23,85,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,
